Time	Inst Time	Quantity	Trgt/ZrVl/Thr (WG)	Info/CrctDir	Angle	Velocity	Accel	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360	370	380	390	400	410	420	430	440	450	460	470	480	490	500	510	520	530	540	550	560	570	580	590	600	610	620	630	640	650	660	670	680	690	700	710	720	730	740	750	760	770	780	790	800	810	820	830	840	850	860	870	880	890	900	910	920	930	940	950	960	970	980	990	1000
10	0			LAST_MAINTAIN_THRUST=0 Segment Left Lower Leg out of range	TargetAngle=-6.00 -4.00 -3.00
10	0			Segment Left Lower Leg out of range	TargetAngle=-6.00 -4.00 -3.00
20	10	Ang	TargetIdx=-1		2.82
20	10	Vel	Zero=1 Min=0 Max=100	1		-0.00
20	10	Accel	Thrust=-1 (0)	0			0.02	-0.01
20	10			Inc: V=Y V<MinV T=Y A=N
30	20	Ang	TargetIdx=-1		3.02
30	20	Vel	Zero=1	0		0.06
30	20	Accel	Thrust=-2 (0)	0			0.06	0.01
30	20			Inc: V=N A=N T=Y
40	30	Ang	TargetIdx=-1		2.99
40	30	Vel	Zero=-1 Min=0 Max=32	1		-0.19
40	30	Accel	Thrust=-3 (0)	1			-0.24	-0.05
40	30			Dec: V=Y V<MinV T=Y A=Y A>MaxA
50	40	Ang	TargetIdx=-1		3.34
50	40	Vel	Zero=1 Min=0 Max=100	1		-0.07
50	40	Accel	Thrust=-2 (0)	0			0.12	-0.02
50	40			Inc: V=Y V<MinV T=Y A=N
60	50	Ang	TargetIdx=-1		3.29
60	50	Vel	Zero=-1 Min=0 Max=100	1		-0.12
60	50	Accel	Thrust=-3 (0)	1			-0.05	-0.06
60	50			Inc: V=Y V<MinV T=Y A=Y A<MaxA
70	60	Ang	TargetIdx=-1		3.32
70	60	Vel	Zero=-1 Min=0 Max=11	1		-0.80
70	60	Accel	Thrust=-4 (0)	1			-0.68	-0.20
70	60			Dec: V=Y V<MinV T=Y A=Y A>MaxA
80	70	Ang	TargetIdx=-1		3.31
80	70	Vel	Zero=-1 Min=0 Max=18	1		-1.19
80	70	Accel	Thrust=-3 (0)	1			-0.40	-0.38
80	70			Dec: V=Y V<MinV T=Y A=Y A>MaxA
90	80	Ang	TargetIdx=-1		3.30
90	80	Vel	Zero=4 Min=0 Max=100	1		-0.94
90	80	Accel	Thrust=-2 (0)	0			0.26	-0.27
90	80			Inc: V=Y V<MinV T=Y A=N
100	90	Ang	TargetIdx=-1		3.31
100	90	Vel	Zero=4	0		1.02
100	90	Accel	Thrust=-3 (0)	0			1.95	0.61
100	90			Inc: V=N A=N T=Y
110	100	Ang	TargetIdx=-1		3.31
110	100	Vel	Zero=-1 Min=0 Max=7	1		-0.20
110	100	Accel	Thrust=-4 (0)	1			-1.22	0.33
110	100			Dec: V=Y V<MinV T=Y A=Y A>MaxA
120	110	Ang	TargetIdx=-1		3.31
120	110	Vel	Zero=-1	0		0.26
120	110	Accel	Thrust=-3 (0)	0			0.47	0.40
120	110			Inc: V=N A=N T=Y
130	120	Ang	TargetIdx=-1		3.30
130	120	Vel	Zero=-1 Min=0 Max=9	1		-0.65
130	120	Accel	Thrust=-4 (0)	1			-0.91	-0.55
130	120			Dec: V=Y V<MinV T=Y A=Y A>MaxA
140	130	Ang	TargetIdx=-1		3.30
140	130	Vel	Zero=3 Min=0 Max=100	1		-0.45
140	130	Accel	Thrust=-3 (0)	0			0.19	-0.08
140	130			Inc: V=Y V<MinV T=Y A=N
150	140	Ang	TargetIdx=-1		3.29
150	140	Vel	Zero=-1 Min=0 Max=26	1		-0.74
150	140	Accel	Thrust=-4 (0)	1			-0.29	-0.34
150	140			Dec: V=Y V<MinV T=Y A=Y A>MaxA
160	150	Ang	TargetIdx=-1		3.28
160	150	Vel	Zero=-1 Min=0 Max=21	1		-1.09
160	150	Accel	Thrust=-3 (0)	1			-0.34	-0.15
160	150			Dec: V=Y V<MinV T=Y A=Y A>MaxA
170	160	Ang	TargetIdx=-1		3.27
170	160	Vel	Zero=-1 Min=0 Max=100	1		-1.09
170	160	Accel	Thrust=-2 (0)	0			0.00	-0.21
170	160			Inc: V=Y V<MinV T=Y A=N
180	170	Ang	TargetIdx=-1		3.26
180	170	Vel	Zero=-1 Min=0 Max=90	1		-1.16
180	170	Accel	Thrust=-3 (0)	1			-0.08	-0.14
180	170			Inc: V=Y V<MinV T=Y A=Y A<MaxA
190	180	Ang	TargetIdx=-1		3.24
190	180	Vel	Zero=-1 Min=0 Max=20	1		-1.49
190	180	Accel	Thrust=-4 (0)	1			-0.33	-0.13
190	180			Dec: V=Y V<MinV T=Y A=Y A>MaxA
200	190	Ang	TargetIdx=-1		3.23
200	190	Vel	Zero=19 Min=0 Max=100	1		-1.42
200	190	Accel	Thrust=-3 (0)	0			0.08	-0.11
200	190			Inc: V=Y V<MinV T=Y A=N
210	200	Ang	TargetIdx=-1		3.21
210	200	Vel	Zero=-1 Min=0 Max=9	1		-2.12
210	200	Accel	Thrust=-4 (0)	1			-0.70	-0.32
210	200			Dec: V=Y V<MinV T=Y A=Y A>MaxA
220	210	Ang	TargetIdx=-1		3.18
220	210	Vel	Zero=-1 Min=0 Max=10	1		-2.67
220	210	Accel	Thrust=-3 (0)	1			-0.55	-0.39
220	210			Dec: V=Y V<MinV T=Y A=Y A>MaxA
230	220	Ang	TargetIdx=-1		3.15
230	220	Vel	Zero=24 Min=0 Max=100	1		-2.56
230	220	Accel	Thrust=-2 (0)	0			0.11	-0.38
230	220			Inc: V=Y V<MinV T=Y A=N
240	230	Ang	TargetIdx=-1		3.13
240	230	Vel	Zero=-1 Min=0 Max=25	1		-2.77
240	230	Accel	Thrust=-3 (0)	1			-0.21	-0.22
240	230			Dec: V=Y V<MinV T=Y A=Y A>MaxA
250	240	Ang	TargetIdx=-1		3.09
250	240	Vel	Zero=-1 Min=0 Max=10	1		-3.26
250	240	Accel	Thrust=-2 (0)	1			-0.49	-0.20
250	240			Dec: V=Y V<MinV T=Y A=Y A>MaxA
260	250	Ang	TargetIdx=-1		3.07
260	250	Vel	Zero=6 Min=0 Max=100	1		-2.77
260	250	Accel	Thrust=-1 (0)	0			0.49	-0.07
260	250			Inc: V=Y V<MinV T=Y A=N
270	260	Ang	TargetIdx=-1		3.03
270	260	Vel	Zero=-1 Min=0 Max=12	1		-3.20
270	260	Accel	Thrust=-2 (0)	1			-0.43	-0.14
270	260			Dec: V=Y V<MinV T=Y A=Y A>MaxA
280	270	Ang	TargetIdx=-1		3.00
280	270	Vel	Zero=-1 Min=0 Max=7	1		-3.83
280	270	Accel	Thrust=-1 (0)	1			-0.63	-0.19
280	270			Dec: V=Y V<MinV T=Y A=Y A>MaxA
290	280	Ang	TargetIdx=-1		2.95
290	280	Vel	Zero=-1 Min=0 Max=5	1		-4.54
290	280	Accel	Thrust=0 (0)	1			-0.71	-0.59
290	280			INC BRAKE Dec: V=Y V<MinV T=N A=Y A>MaxA
300	290	Ang	TargetIdx=-1		2.90
300	290	Vel	Zero=-1 Min=0 Max=15	1		-4.77
300	290	Accel	Thrust=1 (0)	1			-0.23	-0.52
300	290			INC BRAKE Dec: V=Y V<MinV T=N A=Y A>MaxA
310	300	Ang	TargetIdx=-1		2.85
310	300	Vel	Zero=-1 Min=100 Max=8	1		-5.16
310	300	Accel	Thrust=2 (0)	1			-0.39	-0.44
320	310	Ang	TargetIdx=-1		2.80
320	310	Vel	Zero=23 Min=0 Max=100	1		-4.94
320	310	Accel	Thrust=2 (0)	0			0.22	-0.13
320	310			STOP BRAKE & THRUST T=-1: V=Y V<MinV T=N A=N
330	320	Ang	TargetIdx=-1		2.76
330	320	Vel	Zero=21 Min=0 Max=100	1		-4.71
330	320	Accel	Thrust=-1 (0)	0			0.23	0.02
330	320			Inc: V=Y V<MinV T=Y A=N
340	330	Ang	TargetIdx=-1		2.71
340	330	Vel	Zero=9 Min=0 Max=100	1		-4.20
340	330	Accel	Thrust=-2 (0)	0			0.50	0.32
340	330			Inc: V=Y V<MinV T=Y A=N
350	340	Ang	TargetIdx=-1		2.67
350	340	Vel	Zero=-1 Min=0 Max=6	1		-4.78
350	340	Accel	Thrust=-3 (0)	1			-0.58	0.05
350	340			Dec: V=Y V<MinV T=Y A=Y A>MaxA
360	350	Ang	TargetIdx=-1		2.62
360	350	Vel	Zero=62 Min=0 Max=100	1		-4.71
360	350	Accel	Thrust=-2 (0)	0			0.08	0.00
360	350			Inc: V=Y V<MinV T=Y A=N
370	360	Ang	TargetIdx=-1		2.57
