Time	Inst Time	Quantity	Trgt/ZrVl/Thr (WG)	Info/CrctDir	Angle	Velocity	Accel	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360	370	380	390	400	410	420	430	440	450	460	470	480	490	500	510	520	530	540	550	560	570	580	590	600	610	620	630	640	650	660	670	680	690	700	710	720	730	740	750	760	770	780	790	800	810	820	830	840	850	860	870	880	890	900	910	920	930	940	950	960	970	980	990	1000
1840	0	Ang	TargetIdx=34		-2.40
1840	0	Vel	Zero=-1 Min=0 Max=7	1		-7.67
1840	0	Accel	Thrust=5 (0)	1			-5.15	-1.72
1840	0			Dec: V=Y V<MinV T=Y A=Y A>MaxA
1850	10	Ang	TargetIdx=20		-2.53
1850	10	Vel	Zero=-1 Min=0 Max=6	1		-12.69
1850	10	Accel	Thrust=4 (0)	1			-5.02	-3.39
1850	10			Dec: V=Y V<MinV T=Y A=Y A>MaxA
1860	20	Ang	TargetIdx=15		-2.69
1860	20	Vel	Zero=-1 Min=0 Max=8	1		-15.95
1860	20	Accel	Thrust=3 (0)	1			-3.26	-4.48
1860	20			Inc: V=Y V<MinV T=Y A=Y A<MaxA
1870	30	Ang	TargetIdx=12		-2.87
1870	30	Vel	Zero=-1 Min=0 Max=11	1		-18.05
1870	30	Accel	Thrust=4 (0)	1			-2.09	-3.46
1870	30			Inc: V=Y V<MinV T=Y A=Y A<MaxA
1880	40	Ang	TargetIdx=10		-3.07
1880	40	Vel	Zero=-1 Min=100 Max=9	1		-20.45
1880	40	Accel	Thrust=5 (0)	1			-2.40	-2.59
1890	50	Ang	TargetIdx=8		-3.29
1890	50	Vel	Zero=-1 Min=100 Max=17	1		-21.56
1890	50	Accel	Thrust=5 (0)	1			-1.11	-1.87
1900	60	Ang	TargetIdx=7		-3.52
1900	60	Vel	Zero=-1 Min=100 Max=8	1		-23.68
1900	60	Accel	Thrust=5 (0)	1			-2.12	-1.88
1910	70	Ang	TargetIdx=5		-3.80
1910	70	Vel	Zero=-1 Min=100 Max=4	1		-27.32
1910	70	Accel	Thrust=5 (0)	1			-3.64	-2.29
1910	70			START BRAKE Thrust=0: V=Y MaxVFI<5 T=Y 
