Time	Inst Time	Quantity	Trgt/ZrVl/Thr (WG)	Info/CrctDir	Angle	Velocity	Accel	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360	370	380	390	400	410	420	430	440	450	460	470	480	490	500	510	520	530	540	550	560	570	580	590	600	610	620	630	640	650	660	670	680	690	700	710	720	730	740	750	760	770	780	790	800	810	820	830	840	850	860	870	880	890	900	910	920	930	940	950	960	970	980	990	1000
2250	0			LAST_MAINTAIN_THRUST=0 Segment Right Lower Leg out of range	TargetAngle=-3.29 -2.29 -1.29
2250	0			Segment Right Lower Leg out of range	TargetAngle=-3.29 -2.29 -1.29
2260	10	Ang	TargetIdx=-1		-15.20
2260	10	Vel	Zero=2 Min=0 Max=100	1		11.06
2260	10	Accel	Thrust=18 (0)	0			-7.34	-1.28
2260	10			Inc: V=Y V<MinV T=Y A=N
2270	20	Ang	TargetIdx=-1		-15.15
2270	20	Vel	Zero=1 Min=0 Max=100	1		5.15
2270	20	Accel	Thrust=18 (0)	0			-5.90	-3.25
2270	20			Inc: V=Y V<MinV T=Y A=N
2280	30	Ang	TargetIdx=-1		-15.07
2280	30	Vel	Zero=-1 Min=0 Max=14	1		8.17
2280	30	Accel	Thrust=18 (0)	1			3.02	-3.41
2280	30			Inc: V=Y V<MinV T=Y A=Y A<MaxA
2290	40	Ang	TargetIdx=-1		-15.01
2290	40	Vel	Zero=3 Min=0 Max=100	1		5.53
2290	40	Accel	Thrust=18 (0)	0			-2.64	-1.84
2290	40			Inc: V=Y V<MinV T=Y A=N
2300	50	Ang	TargetIdx=87		-14.84
2300	50	Vel	Zero=-1 Min=0 Max=3	1		17.06
2300	50	Accel	Thrust=18 (0)	1			11.53	3.97
2310	60	Ang	TargetIdx=60		-14.60
2310	60	Vel	Zero=-1 Min=0 Max=4	1		24.73
2310	60	Accel	Thrust=18 (0)	1			7.66	5.52
2320	70	Ang	TargetIdx=45		-14.26
2320	70	Vel	Zero=-1 Min=100 Max=2	1		33.28
2320	70	Accel	Thrust=18 (0)	1			8.56	9.25
2320	70			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=3 ThrDirCrt=1
2330	80	Ang	TargetIdx=34		-13.83
2330	80	Vel	Zero=-1 Min=100 Max=1	1		42.97
2330	80	Accel	Thrust=17 (0)	1			9.69	8.64
2330	80			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=3 ThrDirCrt=1
