Time	Inst Time	Quantity	Trgt/ZrVl/Thr (WG)	Info/CrctDir	TargetAngle	CurrentAngle	Velocity	Accel	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360	370	380	390	400	410	420	430	440	450	460	470	480	490	500	510	520	530	540	550	560	570	580	590	600	610	620	630	640	650	660	670	680	690	700	710	720	730	740	750	760	770	780	790	800	810	820	830	840	850	860	870	880	890	900	910	920	930	940	950	960	970	980	990	1000
1600	0			NO INITIAL THRUST SENT_INITIAL_THRUST=16 Segment Left Upper Leg out of range	TargetAngle=-9.00 -3.00 -2.00
1600	0	Ang	TargetIdx=47		(-9.0<-3.0<-2.0)	-1.05
1600	0	Vel	Zero=4 Min=0 Max=100	1			-4.19
1600	0	Accel	Thrust=4 (0)	0				1.05	0.35
1600	0			STOP BRAKE & THRUST T=-1: V=Y V<MinV T=N A=N
1610	10	Ang	TargetIdx=69		(-9.0<-3.0<-2.0)	-1.08
1610	10	Vel	Zero=3 Min=0 Max=100	1			-2.81
1610	10	Accel	Thrust=-1 (0)	0				1.37	0.81
1610	10			Inc: V=Y V<MinV T=Y A=N
1620	20	Ang	TargetIdx=85		(-9.0<-3.0<-2.0)	-1.10
1620	20	Vel	Zero=4 Min=0 Max=100	1			-2.24
1620	20	Accel	Thrust=-2 (0)	0				0.57	1.00
1620	20			Inc: V=Y V<MinV T=Y A=N
1630	30	Ang	TargetIdx=67		(-9.0<-3.0<-2.0)	-1.13
1630	30	Vel	Zero=-1 Min=0 Max=9	1			-2.83
1630	30	Accel	Thrust=-3 (0)	1				-0.59	0.45
1630	30			Dec: V=Y V<MinV T=Y A=Y A>MaxA (0.1)
1640	40	Ang	TargetIdx=37		(-9.0<-3.0<-2.0)	-1.18
1640	40	Vel	Zero=-1 Min=0 Max=2	1			-4.98
1640	40	Accel	Thrust=-2 (0)	1				-2.15	-0.72
1640	40			START BRAKE Thrust=0: V=Y MaxVFI<5 T=Y 
1650	50	Ang	TargetIdx=53		(-9.0<-3.0<-2.0)	-1.21
